Data_e_ora, Capitale, Prezzo_di_acquisto, Exchange_acq, Prezzo_di_vendita, Exchange_ven, Commissioni_acquisto, Commissioni_vendita, Totale_netto_ricavato
2025-01-30 17:04:56.551127, 3000, LTC, 131.3, Binance, 131.41, Bitfinex, 0.1%, 0.1%, -3.49 USDT
2025-01-30 17:04:58.034932, 3000, SOL, 241.51, Binance, 241.73, Bitfinex, 0.1%, 0.1%, -3.27 USDT
2025-01-30 17:04:58.865036, 3000, BTC, 105695.1, KuCoin, 105790.0, Bitfinex, 0.1%, 0.1%, -3.31 USDT
2025-01-30 17:04:59.341082, 3000, ETH, 3258.64, Binance, 3260.9, Bitfinex, 0.1%, 0.1%, -3.92 USDT
2025-01-30 17:04:59.811893, 3000, PEPE, 1.314e-05, KuCoin, 1.315e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:05:00.279634, 3000, DOGE, 0.33642, Binance, 0.33643, KuCoin, 0.1%, 0.1%, -5.91 USDT
2025-01-30 17:05:00.698527, 3000, XRP, 3.1313, Binance, 3.1354, Bitfinex, 0.1%, 0.1%, -2.08 USDT
2025-01-30 17:05:01.032149, 3000, ADA, 0.97947, Bitfinex, 0.9799, KuCoin, 0.2%, 0.1%, -7.68 USDT
2025-01-30 17:05:01.423024, 3000, LTC, 131.206, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -1.34 USDT
2025-01-30 17:05:02.826706, 3000, SOL, 241.51, Binance, 241.73, Bitfinex, 0.1%, 0.1%, -3.27 USDT
2025-01-30 17:05:03.348708, 3000, BTC, 105673.1, KuCoin, 105770.0, Bitfinex, 0.1%, 0.1%, -3.25 USDT
2025-01-30 17:05:03.759983, 3000, ETH, 3258.46, KuCoin, 3260.9, Bitfinex, 0.1%, 0.1%, -3.76 USDT
2025-01-30 17:05:04.161237, 3000, PEPE, 1.314e-05, KuCoin, 1.315e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:05:04.576993, 3000, DOGE, 0.33646, KuCoin, 0.33648, Binance, 0.1%, 0.1%, -5.82 USDT
2025-01-30 17:05:04.977191, 3000, XRP, 3.13227, KuCoin, 3.1354, Bitfinex, 0.1%, 0.1%, -3.01 USDT
2025-01-30 17:05:05.397108, 3000, ADA, 0.97947, Bitfinex, 0.98, Binance, 0.2%, 0.1%, -7.38 USDT
2025-01-30 17:05:05.793966, 3000, LTC, 131.227, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -1.82 USDT
2025-01-30 17:05:07.163892, 3000, SOL, 241.53, KuCoin, 241.73, Bitfinex, 0.1%, 0.1%, -3.52 USDT
2025-01-30 17:05:07.523745, 3000, BTC, 105673.1, KuCoin, 105770.0, Bitfinex, 0.1%, 0.1%, -3.25 USDT
2025-01-30 17:05:07.997273, 3000, ETH, 3258.78, KuCoin, 3260.9, Bitfinex, 0.1%, 0.1%, -4.05 USDT
2025-01-30 17:05:08.374021, 3000, PEPE, 1.314e-05, KuCoin, 1.315e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:05:08.752651, 3000, DOGE, 0.33643, Binance, 0.33648, KuCoin, 0.1%, 0.1%, -5.55 USDT
2025-01-30 17:05:09.147015, 3000, XRP, 3.13227, KuCoin, 3.1358, Bitfinex, 0.1%, 0.1%, -2.62 USDT
2025-01-30 17:05:09.739823, 3000, ADA, 0.97947, Bitfinex, 0.9802, Binance, 0.2%, 0.1%, -6.76 USDT
2025-01-30 17:05:10.135163, 3000, LTC, 131.18, Binance, 131.41, Bitfinex, 0.1%, 0.1%, -0.75 USDT
2025-01-30 17:05:11.540183, 3000, SOL, 241.56, Binance, 241.73, Bitfinex, 0.1%, 0.1%, -3.89 USDT
2025-01-30 17:05:11.957259, 3000, BTC, 105700.7, KuCoin, 105770.0, Bitfinex, 0.1%, 0.1%, -4.03 USDT
2025-01-30 17:05:12.343189, 3000, ETH, 3258.77, KuCoin, 3260.9, Bitfinex, 0.1%, 0.1%, -4.04 USDT
2025-01-30 17:05:12.831868, 3000, PEPE, 1.314e-05, KuCoin, 1.315e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:05:13.175076, 3000, DOGE, 0.33657, KuCoin, 0.33661, Binance, 0.1%, 0.1%, -5.64 USDT
2025-01-30 17:05:13.555331, 3000, XRP, 3.1335, Binance, 3.1358, Bitfinex, 0.1%, 0.1%, -3.80 USDT
2025-01-30 17:05:13.918106, 3000, ADA, 0.97947, Bitfinex, 0.9804, Binance, 0.2%, 0.1%, -6.15 USDT
2025-01-30 17:05:14.416976, 3000, LTC, 131.156, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -0.20 USDT
2025-01-30 17:05:15.845979, 3000, SOL, 241.73, Bitfinex, 241.77, Binance, 0.2%, 0.1%, -8.50 USDT
2025-01-30 17:05:16.320808, 3000, BTC, 105735.4, KuCoin, 105770.0, Bitfinex, 0.1%, 0.1%, -5.02 USDT
2025-01-30 17:05:16.715123, 3000, ETH, 3260.59, KuCoin, 3261.3, Binance, 0.1%, 0.1%, -5.35 USDT
2025-01-30 17:05:17.163233, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:05:17.660111, 3000, DOGE, 0.3368, KuCoin, 0.33681, Binance, 0.1%, 0.1%, -5.91 USDT
2025-01-30 17:05:18.096299, 3000, XRP, 3.13499, KuCoin, 3.1358, Bitfinex, 0.1%, 0.1%, -5.22 USDT
2025-01-30 17:05:18.451392, 3000, ADA, 0.97947, Bitfinex, 0.9806, Binance, 0.2%, 0.1%, -5.54 USDT
2025-01-30 17:05:18.997528, 3000, LTC, 131.228, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -1.84 USDT
2025-01-30 17:05:20.403492, 3000, SOL, 241.73, Bitfinex, 241.771, KuCoin, 0.2%, 0.1%, -8.49 USDT
2025-01-30 17:05:20.816875, 3000, BTC, 105751.2, KuCoin, 105770.0, Bitfinex, 0.1%, 0.1%, -5.46 USDT
2025-01-30 17:05:21.203858, 3000, ETH, 3260.9, Bitfinex, 3261.39, Binance, 0.2%, 0.1%, -8.54 USDT
2025-01-30 17:05:21.680071, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:05:22.114413, 3000, DOGE, 0.33675, Binance, 0.33679, KuCoin, 0.1%, 0.1%, -5.64 USDT
2025-01-30 17:05:22.475921, 3000, XRP, 3.1349, Binance, 3.1363, Bitfinex, 0.1%, 0.1%, -4.66 USDT
2025-01-30 17:05:22.906859, 3000, ADA, 0.97947, Bitfinex, 0.9804, KuCoin, 0.2%, 0.1%, -6.15 USDT
2025-01-30 17:05:23.486939, 3000, LTC, 131.228, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -1.84 USDT
2025-01-30 17:05:24.950027, 3000, SOL, 241.66, Binance, 241.73, Bitfinex, 0.1%, 0.1%, -5.13 USDT
2025-01-30 17:05:25.347394, 3000, BTC, 105752.13, Binance, 105770.0, Bitfinex, 0.1%, 0.1%, -5.49 USDT
2025-01-30 17:05:25.788313, 3000, ETH, 3260.9, Bitfinex, 3261.46, Binance, 0.2%, 0.1%, -8.48 USDT
2025-01-30 17:05:26.177884, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:05:26.581186, 3000, DOGE, 0.33678, Binance, 0.33679, KuCoin, 0.1%, 0.1%, -5.91 USDT
2025-01-30 17:05:27.020684, 3000, XRP, 3.1351, Binance, 3.1363, Bitfinex, 0.1%, 0.1%, -4.85 USDT
2025-01-30 17:05:27.428059, 3000, ADA, 0.97947, Bitfinex, 0.9803, Binance, 0.2%, 0.1%, -6.46 USDT
2025-01-30 17:05:27.865646, 3000, LTC, 131.316, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -3.85 USDT
2025-01-30 17:05:29.288138, 3000, SOL, 241.831, KuCoin, 241.95, Bitfinex, 0.1%, 0.1%, -4.52 USDT
2025-01-30 17:05:29.829603, 3000, BTC, 105795.4, KuCoin, 105810.0, Bitfinex, 0.1%, 0.1%, -5.58 USDT
2025-01-30 17:05:30.280839, 3000, ETH, 3260.9, Bitfinex, 3262.47, Binance, 0.2%, 0.1%, -7.55 USDT
2025-01-30 17:05:30.630818, 3000, PEPE, 1.317e-05, KuCoin, 1.318e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:05:31.026551, 3000, DOGE, 0.33689, KuCoin, 0.33693, Binance, 0.1%, 0.1%, -5.64 USDT
2025-01-30 17:05:31.482421, 3000, XRP, 3.1351, Binance, 3.1363, Bitfinex, 0.1%, 0.1%, -4.85 USDT
2025-01-30 17:05:31.981541, 3000, ADA, 0.97947, Bitfinex, 0.9799, KuCoin, 0.2%, 0.1%, -7.68 USDT
2025-01-30 17:05:32.389610, 3000, LTC, 131.292, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -3.31 USDT
2025-01-30 17:05:33.734052, 3000, SOL, 241.61, Binance, 241.95, Bitfinex, 0.1%, 0.1%, -1.78 USDT
2025-01-30 17:05:34.084953, 3000, BTC, 105779.34, Binance, 105810.0, Bitfinex, 0.1%, 0.1%, -5.13 USDT
2025-01-30 17:05:34.753618, 3000, ETH, 3260.9, Bitfinex, 3261.58, KuCoin, 0.2%, 0.1%, -8.37 USDT
2025-01-30 17:05:35.186871, 3000, PEPE, 1.317e-05, Binance, 1.318e-05, KuCoin, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:05:35.570584, 3000, DOGE, 0.33659, Binance, 0.33664, KuCoin, 0.1%, 0.1%, -5.55 USDT
2025-01-30 17:05:36.032895, 3000, XRP, 3.12858, KuCoin, 3.1344, Bitfinex, 0.1%, 0.1%, -0.43 USDT
2025-01-30 17:05:36.454372, 3000, ADA, 0.9788, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -3.95 USDT
2025-01-30 17:05:36.951779, 3000, LTC, 131.243, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -2.19 USDT
2025-01-30 17:05:38.286614, 3000, SOL, 241.67, Binance, 241.95, Bitfinex, 0.1%, 0.1%, -2.53 USDT
2025-01-30 17:05:38.691295, 3000, BTC, 105779.33, Binance, 105810.0, Bitfinex, 0.1%, 0.1%, -5.13 USDT
2025-01-30 17:05:39.488953, 3000, ETH, 3260.9, Bitfinex, 3262.08, Binance, 0.2%, 0.1%, -7.91 USDT
2025-01-30 17:05:39.882711, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:05:40.307959, 3000, DOGE, 0.33662, Binance, 0.33667, KuCoin, 0.1%, 0.1%, -5.55 USDT
2025-01-30 17:05:40.672503, 3000, XRP, 3.12913, KuCoin, 3.1344, Bitfinex, 0.1%, 0.1%, -0.95 USDT
2025-01-30 17:05:41.032213, 3000, ADA, 0.9789, KuCoin, 0.97947, Bitfinex, 0.1%, 0.1%, -4.25 USDT
2025-01-30 17:05:42.128697, 3000, LTC, 131.317, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -3.88 USDT
2025-01-30 17:05:44.251891, 3000, SOL, 241.59, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -0.79 USDT
2025-01-30 17:05:44.644536, 3000, BTC, 105779.34, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -3.71 USDT
2025-01-30 17:05:45.094930, 3000, ETH, 3260.9, Bitfinex, 3261.4, Binance, 0.2%, 0.1%, -8.54 USDT
2025-01-30 17:05:45.592041, 3000, PEPE, 1.318e-05, Binance, 1.318e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:05:46.084355, 3000, DOGE, 0.3366, KuCoin, 0.33669, Binance, 0.1%, 0.1%, -5.20 USDT
2025-01-30 17:05:46.489888, 3000, XRP, 3.1302, Binance, 3.1344, Bitfinex, 0.1%, 0.1%, -1.98 USDT
2025-01-30 17:05:46.949403, 3000, ADA, 0.9792, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -5.17 USDT
2025-01-30 17:05:47.409921, 3000, LTC, 131.274, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -2.90 USDT
2025-01-30 17:05:48.809851, 3000, SOL, 241.64, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -1.41 USDT
2025-01-30 17:05:49.209961, 3000, BTC, 105779.34, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -3.71 USDT
2025-01-30 17:05:49.569117, 3000, ETH, 3261.38, KuCoin, 3263.4, Bitfinex, 0.1%, 0.1%, -4.14 USDT
2025-01-30 17:05:50.102944, 3000, PEPE, 1.318e-05, Binance, 1.318e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:05:50.517061, 3000, DOGE, 0.33656, Binance, 0.33662, KuCoin, 0.1%, 0.1%, -5.46 USDT
2025-01-30 17:05:50.936160, 3000, XRP, 3.1297, Binance, 3.1344, Bitfinex, 0.1%, 0.1%, -1.50 USDT
2025-01-30 17:05:51.341607, 3000, ADA, 0.9788, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -3.95 USDT
2025-01-30 17:05:51.703253, 3000, LTC, 131.296, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -3.40 USDT
2025-01-30 17:05:53.048491, 3000, SOL, 241.61, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -1.04 USDT
2025-01-30 17:05:53.462728, 3000, BTC, 105772.3, KuCoin, 105860.0, Bitfinex, 0.1%, 0.1%, -3.51 USDT
2025-01-30 17:05:53.842759, 3000, ETH, 3261.02, KuCoin, 3263.4, Bitfinex, 0.1%, 0.1%, -3.81 USDT
2025-01-30 17:05:54.183561, 3000, PEPE, 1.317e-05, KuCoin, 1.318e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:05:54.565314, 3000, DOGE, 0.33658, Binance, 0.33662, KuCoin, 0.1%, 0.1%, -5.64 USDT
2025-01-30 17:05:54.974983, 3000, XRP, 3.12951, KuCoin, 3.1344, Bitfinex, 0.1%, 0.1%, -1.32 USDT
2025-01-30 17:05:55.432367, 3000, ADA, 0.9791, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -4.87 USDT
2025-01-30 17:05:55.834857, 3000, LTC, 131.297, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -3.42 USDT
2025-01-30 17:05:57.262191, 3000, SOL, 241.63, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -1.29 USDT
2025-01-30 17:05:57.735397, 3000, BTC, 105760.0, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -3.17 USDT
2025-01-30 17:05:58.218672, 3000, ETH, 3261.02, KuCoin, 3263.4, Bitfinex, 0.1%, 0.1%, -3.81 USDT
2025-01-30 17:05:58.598695, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:05:59.205012, 3000, DOGE, 0.3366, Binance, 0.33665, KuCoin, 0.1%, 0.1%, -5.55 USDT
2025-01-30 17:05:59.607736, 3000, XRP, 3.12951, KuCoin, 3.1327, Bitfinex, 0.1%, 0.1%, -2.95 USDT
2025-01-30 17:05:59.979577, 3000, ADA, 0.9791, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -4.87 USDT
2025-01-30 17:06:00.407940, 3000, LTC, 131.298, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -3.44 USDT
2025-01-30 17:06:01.787439, 3000, SOL, 241.574, KuCoin, 242.01, Bitfinex, 0.1%, 0.1%, -0.59 USDT
2025-01-30 17:06:02.226422, 3000, BTC, 105735.0, KuCoin, 105860.0, Bitfinex, 0.1%, 0.1%, -2.46 USDT
2025-01-30 17:06:02.996616, 3000, ETH, 3260.9, KuCoin, 3263.4, Bitfinex, 0.1%, 0.1%, -3.70 USDT
2025-01-30 17:06:03.485661, 3000, PEPE, 1.317e-05, KuCoin, 1.318e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:06:03.950407, 3000, DOGE, 0.33654, KuCoin, 0.33659, Binance, 0.1%, 0.1%, -5.55 USDT
2025-01-30 17:06:04.355613, 3000, XRP, 3.13008, KuCoin, 3.1327, Bitfinex, 0.1%, 0.1%, -3.49 USDT
2025-01-30 17:06:04.767237, 3000, ADA, 0.9786, KuCoin, 0.97947, Bitfinex, 0.1%, 0.1%, -3.34 USDT
2025-01-30 17:06:05.155680, 3000, LTC, 131.315, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -3.83 USDT
2025-01-30 17:06:06.540134, 3000, SOL, 241.64, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -1.41 USDT
2025-01-30 17:06:07.061796, 3000, BTC, 105744.7, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -2.73 USDT
2025-01-30 17:06:07.545995, 3000, ETH, 3261.06, KuCoin, 3263.4, Bitfinex, 0.1%, 0.1%, -3.85 USDT
2025-01-30 17:06:07.973048, 3000, PEPE, 1.317e-05, KuCoin, 1.318e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:06:08.645992, 3000, DOGE, 0.33649, Binance, 0.33653, KuCoin, 0.1%, 0.1%, -5.64 USDT
2025-01-30 17:06:09.039043, 3000, XRP, 3.12906, KuCoin, 3.1327, Bitfinex, 0.1%, 0.1%, -2.51 USDT
2025-01-30 17:06:09.563256, 3000, ADA, 0.9784, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -2.72 USDT
2025-01-30 17:06:09.942125, 3000, LTC, 131.33, Binance, 131.41, Bitfinex, 0.1%, 0.1%, -4.17 USDT
2025-01-30 17:06:11.358457, 3000, SOL, 241.56, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -0.42 USDT
2025-01-30 17:06:12.002866, 3000, BTC, 105741.99, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -2.66 USDT
2025-01-30 17:06:12.428833, 3000, ETH, 3261.0, KuCoin, 3263.4, Bitfinex, 0.1%, 0.1%, -3.79 USDT
2025-01-30 17:06:12.781759, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:06:13.191001, 3000, DOGE, 0.3365, KuCoin, 0.33651, Binance, 0.1%, 0.1%, -5.91 USDT
2025-01-30 17:06:13.571742, 3000, XRP, 3.1295, Binance, 3.1327, Bitfinex, 0.1%, 0.1%, -2.94 USDT
2025-01-30 17:06:14.177927, 3000, ADA, 0.9785, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -3.03 USDT
2025-01-30 17:06:14.658007, 3000, LTC, 131.275, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -2.92 USDT
2025-01-30 17:06:16.050276, 3000, SOL, 241.654, KuCoin, 242.01, Bitfinex, 0.1%, 0.1%, -1.59 USDT
2025-01-30 17:06:16.444531, 3000, BTC, 105749.0, KuCoin, 105860.0, Bitfinex, 0.1%, 0.1%, -2.85 USDT
2025-01-30 17:06:16.812906, 3000, ETH, 3261.72, KuCoin, 3264.1, Bitfinex, 0.1%, 0.1%, -3.81 USDT
2025-01-30 17:06:17.942846, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:06:18.353321, 3000, DOGE, 0.33653, KuCoin, 0.33666, Binance, 0.1%, 0.1%, -4.84 USDT
2025-01-30 17:06:18.875522, 3000, XRP, 3.1299, Binance, 3.1327, Bitfinex, 0.1%, 0.1%, -3.32 USDT
2025-01-30 17:06:19.441341, 3000, ADA, 0.9788, KuCoin, 0.97947, Bitfinex, 0.1%, 0.1%, -3.95 USDT
2025-01-30 17:06:19.817863, 3000, LTC, 131.352, KuCoin, 131.41, Bitfinex, 0.1%, 0.1%, -4.67 USDT
2025-01-30 17:06:21.234405, 3000, SOL, 241.74, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -2.65 USDT
2025-01-30 17:06:21.692770, 3000, BTC, 105750.68, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -2.90 USDT
2025-01-30 17:06:22.161410, 3000, ETH, 3261.61, Binance, 3264.1, Bitfinex, 0.1%, 0.1%, -3.71 USDT
2025-01-30 17:06:22.533468, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:06:23.032729, 3000, DOGE, 0.33653, KuCoin, 0.33654, Binance, 0.1%, 0.1%, -5.91 USDT
2025-01-30 17:06:23.431595, 3000, XRP, 3.1298, Binance, 3.1327, Bitfinex, 0.1%, 0.1%, -3.22 USDT
2025-01-30 17:06:23.811320, 3000, ADA, 0.9789, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -4.25 USDT
2025-01-30 17:06:24.215734, 3000, LTC, 131.352, KuCoin, 131.44, Binance, 0.1%, 0.1%, -3.99 USDT
2025-01-30 17:06:25.631811, 3000, SOL, 241.727, KuCoin, 241.9, Bitfinex, 0.1%, 0.1%, -3.85 USDT
2025-01-30 17:06:26.004396, 3000, BTC, 105737.1, KuCoin, 105860.0, Bitfinex, 0.1%, 0.1%, -2.52 USDT
2025-01-30 17:06:26.464414, 3000, ETH, 3262.04, KuCoin, 3264.1, Bitfinex, 0.1%, 0.1%, -4.11 USDT
2025-01-30 17:06:26.877419, 3000, PEPE, 1.317e-05, KuCoin, 1.318e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:06:27.368587, 3000, DOGE, 0.33653, KuCoin, 0.33674, Binance, 0.1%, 0.1%, -4.13 USDT
2025-01-30 17:06:27.712549, 3000, XRP, 3.1295, Binance, 3.1327, Bitfinex, 0.1%, 0.1%, -2.94 USDT
2025-01-30 17:06:28.098071, 3000, ADA, 0.979, KuCoin, 0.97947, Bitfinex, 0.1%, 0.1%, -4.56 USDT
2025-01-30 17:06:28.480598, 3000, LTC, 131.41, Bitfinex, 131.444, KuCoin, 0.2%, 0.1%, -8.22 USDT
2025-01-30 17:06:29.898475, 3000, SOL, 241.727, KuCoin, 241.9, Bitfinex, 0.1%, 0.1%, -3.85 USDT
2025-01-30 17:06:30.302761, 3000, BTC, 105758.5, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -3.12 USDT
2025-01-30 17:06:30.742410, 3000, ETH, 3262.07, KuCoin, 3264.0, Bitfinex, 0.1%, 0.1%, -4.23 USDT
2025-01-30 17:06:31.100202, 3000, PEPE, 1.318e-05, Binance, 1.318e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:06:31.494875, 3000, DOGE, 0.33653, KuCoin, 0.33675, Binance, 0.1%, 0.1%, -4.04 USDT
2025-01-30 17:06:31.883013, 3000, XRP, 3.12933, KuCoin, 3.1327, Bitfinex, 0.1%, 0.1%, -2.77 USDT
2025-01-30 17:06:32.248025, 3000, ADA, 0.979, KuCoin, 0.97947, Bitfinex, 0.1%, 0.1%, -4.56 USDT
2025-01-30 17:06:32.578970, 3000, LTC, 131.391, KuCoin, 131.42, Binance, 0.1%, 0.1%, -5.34 USDT
2025-01-30 17:06:34.061413, 3000, SOL, 241.76, Binance, 241.9, Bitfinex, 0.1%, 0.1%, -4.26 USDT
2025-01-30 17:06:34.842303, 3000, BTC, 105752.5, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -2.95 USDT
2025-01-30 17:06:35.220040, 3000, ETH, 3262.23, KuCoin, 3264.0, Bitfinex, 0.1%, 0.1%, -4.37 USDT
2025-01-30 17:06:35.654615, 3000, PEPE, 1.317e-05, KuCoin, 1.318e-05, Binance, 0.1%, 0.1%, -3.72 USDT
2025-01-30 17:06:36.076919, 3000, DOGE, 0.33653, KuCoin, 0.33668, Binance, 0.1%, 0.1%, -4.66 USDT
2025-01-30 17:06:36.623217, 3000, XRP, 3.1288, Binance, 3.1327, Bitfinex, 0.1%, 0.1%, -2.27 USDT
2025-01-30 17:06:36.993350, 3000, ADA, 0.979, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -4.56 USDT
2025-01-30 17:06:37.380392, 3000, LTC, 131.39, KuCoin, 131.42, Binance, 0.1%, 0.1%, -5.31 USDT
2025-01-30 17:06:38.811548, 3000, SOL, 241.73, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -2.53 USDT
2025-01-30 17:06:39.244342, 3000, BTC, 105759.3, KuCoin, 105860.0, Bitfinex, 0.1%, 0.1%, -3.15 USDT
2025-01-30 17:06:39.662732, 3000, ETH, 3262.21, Binance, 3264.0, Bitfinex, 0.1%, 0.1%, -4.35 USDT
2025-01-30 17:06:40.016162, 3000, PEPE, 1.317e-05, KuCoin, 1.319e-05, Binance, 0.1%, 0.1%, -1.45 USDT
2025-01-30 17:06:40.414903, 3000, DOGE, 0.3367, KuCoin, 0.33673, Binance, 0.1%, 0.1%, -5.73 USDT
2025-01-30 17:06:40.847760, 3000, XRP, 3.1288, Binance, 3.1327, Bitfinex, 0.1%, 0.1%, -2.27 USDT
2025-01-30 17:06:41.250954, 3000, ADA, 0.9785, Binance, 0.97947, Bitfinex, 0.1%, 0.1%, -3.03 USDT
2025-01-30 17:06:41.648452, 3000, LTC, 131.381, KuCoin, 131.59, Bitfinex, 0.1%, 0.1%, -1.23 USDT
2025-01-30 17:06:43.080726, 3000, SOL, 241.6, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -0.92 USDT
2025-01-30 17:06:43.481667, 3000, BTC, 105735.4, Binance, 105860.0, Bitfinex, 0.1%, 0.1%, -2.47 USDT
2025-01-30 17:06:43.923356, 3000, ETH, 3260.58, Binance, 3264.0, Bitfinex, 0.1%, 0.1%, -2.86 USDT
2025-01-30 17:06:44.315105, 3000, PEPE, 1.317e-05, Binance, 1.317e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:06:44.670377, 3000, DOGE, 0.33651, KuCoin, 0.33652, Binance, 0.1%, 0.1%, -5.91 USDT
2025-01-30 17:06:45.042907, 3000, XRP, 3.1287, Binance, 3.1327, Bitfinex, 0.1%, 0.1%, -2.17 USDT
2025-01-30 17:06:45.542534, 3000, ADA, 0.9781, Binance, 0.98023, Bitfinex, 0.1%, 0.1%, 0.52 USDT
2025-01-30 17:06:45.910346, 3000, LTC, 131.355, KuCoin, 131.59, Bitfinex, 0.1%, 0.1%, -0.64 USDT
2025-01-30 17:06:47.341274, 3000, SOL, 241.586, KuCoin, 242.01, Bitfinex, 0.1%, 0.1%, -0.74 USDT
2025-01-30 17:06:48.126708, 3000, BTC, 105738.2, KuCoin, 105860.0, Bitfinex, 0.1%, 0.1%, -2.55 USDT
2025-01-30 17:06:48.677220, 3000, ETH, 3260.87, KuCoin, 3264.0, Bitfinex, 0.1%, 0.1%, -3.12 USDT
2025-01-30 17:06:49.057008, 3000, PEPE, 1.316e-05, Binance, 1.316e-05, Binance, 0.1%, 0.1%, -6.00 USDT
2025-01-30 17:06:49.493509, 3000, DOGE, 0.33645, Binance, 0.33648, KuCoin, 0.1%, 0.1%, -5.73 USDT
2025-01-30 17:06:49.858799, 3000, XRP, 3.12777, KuCoin, 3.1327, Bitfinex, 0.1%, 0.1%, -1.28 USDT
2025-01-30 17:06:50.224941, 3000, ADA, 0.9777, Binance, 0.98023, Bitfinex, 0.1%, 0.1%, 1.75 USDT
2025-01-30 17:06:50.609698, 3000, LTC, 131.355, KuCoin, 131.59, Bitfinex, 0.1%, 0.1%, -0.64 USDT
2025-01-30 17:06:52.236158, 3000, SOL, 241.6, Binance, 242.01, Bitfinex, 0.1%, 0.1%, -0.92 USDT
